시도명,시군구명,읍면도명,인구수,위도,경도
부산광역시,해운대구,우제3동,28267,35.159705,129.143301
부산광역시,해운대구,중제1동,27387,35.1625621,129.164251
부산광역시,해운대구,중제2동,15502,35.1620173,129.1792796
부산광역시,해운대구,좌제1동,17606,35.1709085,129.1741873
부산광역시,해운대구,좌제2동,31192,35.1691502,129.1826066
부산광역시,해운대구,좌제3동,15590,35.1722299,129.1666092
부산광역시,해운대구,좌제4동,22492,35.177885,129.176225
부산광역시,해운대구,송정동,9565,35.1836876,129.2036352
부산광역시,해운대구,반여제1동,34582,35.2011482,129.1189304
부산광역시,해운대구,반여제2동,12109,35.1959363,129.1301331
부산광역시,해운대구,반여제3동,8156,35.2010177,129.1335064
부산광역시,해운대구,반여제4동,15186,35.2092339,129.1172331
부산광역시,해운대구,반송제1동,13090,35.2251755,129.1478845
부산광역시,해운대구,반송제2동,22188,35.2288785,129.160454
부산광역시,해운대구,재송제1동,36975,35.184617,129.1251019
부산광역시,해운대구,재송제2동,23339,35.1896533,129.1253854
부산광역시,사하구,괴정제1동,18652,35.099655,128.9893649
부산광역시,사하구,괴정제2동,15405,35.10339,129.004012
부산광역시,사하구,괴정제3동,11969,35.1003442,128.9980305
부산광역시,사하구,괴정제4동,13628,35.0991418,128.9831837
부산광역시,사하구,당리동,25320,35.1029534,128.9766643
부산광역시,사하구,하단제1동,21575,35.1040081,128.9642398
부산광역시,사하구,하단제2동,25239,35.114632,128.960488
부산광역시,사하구,신평제1동,16138,35.0892475,128.9732412
부산광역시,사하구,신평제2동,17489,35.0949692,128.9616052
부산광역시,사하구,장림제1동,10406,35.0830723,128.9668898
부산광역시,사하구,장림제2동,26538,35.0779034,128.9726172
부산광역시,사하구,다대제1동,37449,35.0591698,128.9713293
부산광역시,사하구,다대제2동,26276,35.063467,128.9822
부산광역시,사하구,구평동,12691,35.0819293,128.9877818
부산광역시,사하구,감천제1동,17713,35.0879805,129.0046415
부산광역시,사하구,감천제2동,5603,35.0946051,129.009319
부산광역시,금정구,서제1동,4911,35.218343,129.099138
부산광역시,금정구,서제2동,8729,35.2128975,129.1045033
부산광역시,금정구,서제3동,10753,35.2172495,129.1039269
부산광역시,금정구,금사회동동,7530,35.2194793,129.1113858
부산광역시,금정구,부곡제1동,7945,35.2244597,129.0921426
부산광역시,금정구,부곡제2동,17542,35.2298397,129.092714
부산광역시,금정구,부곡제3동,15259,35.2405803,129.0938048
부산광역시,금정구,부곡제4동,12325,35.2199002,129.0885621
부산광역시,금정구,장전제1동,17989,35.2382174,129.084502
부산광역시,금정구,장전제2동,25959,35.2277638,129.0809712
부산광역시,금정구,선두구동,2218,35.2982524,129.1133555
부산광역시,금정구,청룡노포동,9678,35.2752563,129.089831
부산광역시,금정구,남산동,27386,35.2716722,129.0922645
부산광역시,금정구,구서제1동,19114,35.2451603,129.086871
부산광역시,금정구,구서제2동,31891,35.2551937,129.0905602
부산광역시,금정구,금성동,994,35.2503351,129.0561369
부산광역시,강서구,대저1동,6151,35.2154702,128.9768255
부산광역시,강서구,대저2동,6896,35.1785814,128.9564668
부산광역시,강서구,강동동,4047,35.2145485,128.9352352
부산광역시,강서구,명지1동,53770,35.1081288,128.9264449
부산광역시,강서구,명지2동,30141,35.084563,128.900069
부산광역시,강서구,가락동,2243,35.1964203,128.9018427
부산광역시,강서구,녹산동,35492,35.1534953,128.8837691
부산광역시,강서구,가덕도동,4146,35.0566814,128.8317558
부산광역시,연제구,거제제1동,28298,35.1918905,129.0756359
부산광역시,연제구,거제제2동,12083,35.1877838,129.0703237
부산광역시,연제구,거제제3동,9635,35.1843106,129.071163
부산광역시,연제구,거제제4동,9968,35.1800525,129.0659171
부산광역시,연제구,연산제1동,16436,35.1900421,129.0904394
부산광역시,연제구,연산제2동,20007,35.1799753,129.0793244
부산광역시,연제구,연산제3동,10839,35.1733428,129.0942157
부산광역시,연제구,연산제4동,15781,35.1863095,129.0849019
부산광역시,연제구,연산제5동,16347,35.1845044,129.0760488
부산광역시,연제구,연산제6동,16204,35.1774853,129.0896495
부산광역시,연제구,연산제8동,13671,35.1871286,129.1010293
부산광역시,연제구,연산제9동,33779,35.1859192,129.1093827
부산광역시,수영구,남천제1동,15796,35.1427019,129.1103244
부산광역시,수영구,남천제2동,12130,35.143832,129.114725
부산광역시,수영구,수영동,14181,35.1705075,129.1160188
부산광역시,수영구,망미제1동,26943,35.1734711,129.1049509
부산광역시,수영구,망미제2동,10339,35.1752894,129.1152343
부산광역시,수영구,광안제1동,25837,35.162893,129.1124379
부산광역시,수영구,광안제2동,18713,35.155748,129.1138194
부산광역시,수영구,광안제3동,9585,35.1679299,129.1135684
부산광역시,수영구,광안제4동,13534,35.154134,129.1119457
부산광역시,수영구,민락동,28121,35.1572887,129.1253994
부산광역시,사상구,삼락동,5508,35.1769421,128.9777253
부산광역시,사상구,모라제1동,27143,35.1869803,128.9899621
부산광역시,사상구,모라제3동,9718,35.184676,128.996062
부산광역시,사상구,덕포제1동,8348,35.1703825,128.9832204
부산광역시,사상구,덕포제2동,12510,35.174486,128.9829302
부산광역시,사상구,괘법동,24145,35.1637644,128.9871708
부산광역시,사상구,감전동,12701,35.1543357,128.9794421
부산광역시,사상구,주례제1동,16563,35.1513888,129.0011741
부산광역시,사상구,주례제2동,22083,35.1500656,129.0104206
부산광역시,사상구,주례제3동,12553,35.147349,129.0014
부산광역시,사상구,학장동,27241,35.1441103,128.9873358
부산광역시,사상구,엄궁동,25172,35.1287029,128.9721288
부산광역시,기장군,기장읍,53191,35.2387351,129.2157566
부산광역시,기장군,장안읍,8803,35.3138418,129.244007
부산광역시,기장군,정관읍,81091,35.3254808,129.1803974
부산광역시,기장군,철마면,7790,35.2752833,129.1497125
대구광역시,중구,동인동,8194,35.8679123,128.6091498
대구광역시,중구,삼덕동,6407,35.865549,128.6089
대구광역시,중구,성내1동,4826,35.8666565,128.5957693
대구광역시,중구,성내2동,4936,35.8683497,128.5903844
대구광역시,중구,성내3동,4869,35.87259,128.585713
대구광역시,중구,대신동,7497,35.8655452,128.5762676
대구광역시,중구,남산1동,4436,35.8593362,128.5904272
대구광역시,중구,남산2동,7243,35.8640404,128.5895375
대구광역시,중구,남산3동,6420,35.8598713,128.5854883
대구광역시,중구,남산4동,14396,35.8581982,128.5805738
대구광역시,중구,대봉1동,7844,35.861649,128.6043
대구광역시,중구,대봉2동,4723,35.8587667,128.5993473
대구광역시,동구,신암1동,8863,35.8843073,128.6163548
대구광역시,동구,신암2동,10122,35.88005,128.6126639
대구광역시,동구,신암3동,11366,35.8796635,128.6231349
대구광역시,동구,신암4동,11023,35.8851014,128.6292813
대구광역시,동구,신암5동,6161,35.8897669,128.6330879
대구광역시,동구,신천1.2동,12374,35.8699893,128.6147393
대구광역시,동구,신천3동,14710,35.8754258,128.6235913
대구광역시,동구,신천4동,8324,35.8717571,128.6293
대구광역시,동구,효목1동,13091,35.8816208,128.6448881
대구광역시,동구,효목2동,12710,35.8781212,128.6413274
대구광역시,동구,도평동,3869,35.9099797,128.6500922
대구광역시,동구,불로.봉무동,20924,35.9102497,128.6393269
대구광역시,동구,지저동,14029,35.893439,128.638318
대구광역시,동구,동촌동,15203,35.8899029,128.6496805
대구광역시,동구,방촌동,18407,35.8800556,128.6652466
대구광역시,동구,해안동,14815,35.8821285,128.6716022
대구광역시,동구,안심1동,40976,35.8703931,128.7015064
대구광역시,동구,안심2동,11881,35.8754304,128.6869711
대구광역시,동구,공산동,21351,35.9401899,128.6441922
대구광역시,서구,내당1동,10092,35.8606231,128.5607411
대구광역시,서구,내당2.3동,9221,35.8672844,128.5745044
대구광역시,서구,내당4동,15897,35.8589404,128.55175
대구광역시,서구,비산1동,9251,35.8811924,128.5689458
대구광역시,서구,비산2.3동,8842,35.8758154,128.5747125
대구광역시,서구,비산4동,9424,35.8697583,128.5743009
대구광역시,서구,비산5동,5837,35.8863055,128.569601
대구광역시,서구,비산6동,7298,35.87629,128.569075
대구광역시,서구,비산7동,9454,35.8879439,128.5535219
대구광역시,서구,평리1동,7510,35.8756068,128.5632042
대구광역시,서구,평리2동,7652,35.8712161,128.563641
대구광역시,서구,평리3동,9529,35.8759731,128.5613361
대구광역시,서구,평리4동,17393,35.8673834,128.55678
대구광역시,서구,평리5동,1633,35.8693277,128.5477902
대구광역시,서구,평리6동,3285,35.8789649,128.5458686
대구광역시,서구,상중이동,19387,35.867002,128.5460851
대구광역시,서구,원대동,7263,35.8852325,128.573521
대구광역시,남구,이천동,11453,35.8537107,128.5994252
대구광역시,남구,봉덕1동,8776,35.8452942,128.5964368
대구광역시,남구,봉덕2동,12821,35.8438176,128.6009699
대구광역시,남구,봉덕3동,15795,35.8423597,128.5959269
대구광역시,남구,대명1동,10829,35.8417466,128.5735554
대구광역시,남구,대명2동,12021,35.855299,128.586625
